SensorID_0_x,SensorID_0_y,SensorID_0_z,SensorID_1_x,SensorID_1_y,SensorID_1_z,SensorID_2_x,SensorID_2_y,SensorID_2_z,SensorID_3_x,SensorID_3_y,SensorID_3_z,SensorID_4_x,SensorID_4_y,SensorID_4_z,SensorID_5_x,SensorID_5_y,SensorID_5_z,SensorID_6_x,SensorID_6_y,SensorID_6_z,SensorID_7_x,SensorID_7_y,SensorID_7_z,SensorID_8_x,SensorID_8_y,SensorID_8_z,SensorID_9_x,SensorID_9_y,SensorID_9_z,SensorID_10_x,SensorID_10_y,SensorID_10_z,SensorID_11_x,SensorID_11_y,SensorID_11_z,SensorID_12_x,SensorID_12_y,SensorID_12_z,SensorID_13_x,SensorID_13_y,SensorID_13_z,SensorID_14_x,SensorID_14_y,SensorID_14_z,SensorID_15_x,SensorID_15_y,SensorID_15_z,SensorID_16_x,SensorID_16_y,SensorID_16_z,SensorID_17_x,SensorID_17_y,SensorID_17_z,SensorID_18_x,SensorID_18_y,SensorID_18_z,SensorID_19_x,SensorID_19_y,SensorID_19_z,SensorID_20_x,SensorID_20_y,SensorID_20_z,SensorID_21_x,SensorID_21_y,SensorID_21_z,SensorID_22_x,SensorID_22_y,SensorID_22_z,SensorID_23_x,SensorID_23_y,SensorID_23_z,SensorID_24_x,SensorID_24_y,SensorID_24_z,class,rep
0.0,0.0,0.0,-0.028486912952964,0.0200781793925519,0.0143438863373209,-0.0445617457503443,0.0362158949864395,0.0595996440078403,-0.0465768256289934,0.0494379311848421,0.0932299217567319,-0.0451404309491257,0.0610453685431449,0.121762468760096,-0.0196669758255126,0.0004430472145408,0.0220737075100364,2.6616598130754e-18,0.0,0.0933050068139095,0.0115815081795035,0.0039674139062707,0.1344804595750604,0.0180692053628953,0.0061898653429404,0.1575459895871083,0.0237913877684553,0.0081500774117845,0.1778898875958873,-0.0047650271708977,0.0005053167405136,0.01795793279696,0.01830729290102,6.22997912979011e-19,0.0821999071457602,0.034731688813254,0.0049704594301615,0.1269952413592791,0.0440141744121374,0.011843655398522,0.1521480171036977,0.0514082137381286,0.0194794572660478,0.1720964975340193,0.0087513093213582,-0.0001059528580459,0.0142239873235288,0.0344927801017003,-0.0006798401851679,0.0713808877328794,0.0517789645583398,-0.0037310337126753,0.1120129897662109,0.0626495441419014,-0.0025942923729139,0.1374174051948054,0.0714215212424815,-0.000112658261483,0.157841921712894,0.021877906492275,-0.0003589701412073,0.0105981498717856,0.050293573752,-0.0010188201938893,0.0596772487885089,0.066830094546153,-0.0057552988826637,0.0901879974017381,0.075490369080676,-0.008235821394089,0.106166670548634,0.0849012281807729,-0.0109313300401633,0.1235302042258004,0,0
0.0,0.0,0.0,-0.0284875905812714,0.0200782277724195,0.0143442455443083,-0.0443784716252471,0.0363804288644209,0.0596080147395299,-0.0462919916327801,0.0497015969794913,0.0932062273391134,-0.044829437267988,0.0613832389478016,0.1217080529614058,-0.0196673274501545,0.0004430511832708,0.0220740588652271,6.707673426347982e-18,-3.0814879110195774e-33,0.0933066773183956,0.0119095226193849,0.0042768059055416,0.1343582885326553,0.0185809676058257,0.0066725691987333,0.1573544331419008,0.0244652125676718,0.0087856463654563,0.1776371313186622,-0.0047651155260587,0.0005053192776823,0.0179582458832127,0.0183076238984343,-9.282376981183416e-19,0.0822012891054178,0.035026713507353,0.0051408952484,0.1268691049930303,0.0444587896302189,0.0123056753135095,0.1518850778409751,0.0519540815736048,0.0202713325893135,0.1716666243814,0.0087514657579805,-0.0001059524797717,0.0142242589717597,0.0344933888274236,-0.0006798292509065,0.0713819899431323,0.0521723172870859,-0.003468039675632,0.1118644238217368,0.0632833310535052,-0.0017854505073342,0.1371346416948118,0.0722308440751817,0.0013297235577923,0.1573959677935651,0.0218782990194386,-0.0003589724335227,0.0105983845515834,0.050294454431839,-0.0010188005151703,0.059678041981051,0.067074679379537,-0.0051942877085651,0.0901381185016712,0.0758625831408206,-0.0073810145185614,0.1060902499976727,0.0854121283095954,-0.0097572648211415,0.1234249330477781,0,0
0.0,0.0,0.0,-0.0284875905812714,0.0200782277724195,0.0143442455443083,-0.0443784716252471,0.0363804288644209,0.0596080147395299,-0.0462919916327801,0.0497015969794913,0.0932062273391134,-0.044829437267988,0.0613832389478016,0.1217080529614058,-0.0196673274501545,0.0004430511832708,0.0220740588652271,6.707673426347982e-18,-3.0814879110195774e-33,0.0933066773183956,0.0119095226193849,0.0042768059055416,0.1343582885326553,0.0185809676058257,0.0066725691987333,0.1573544331419008,0.0244652125676718,0.0087856463654563,0.1776371313186622,-0.0047651155260587,0.0005053192776823,0.0179582458832127,0.0183076238984343,-9.282376981183416e-19,0.0822012891054178,0.035026713507353,0.0051408952484,0.1268691049930303,0.0444587896302189,0.0123056753135095,0.1518850778409751,0.0519540815736048,0.0202713325893135,0.1716666243814,0.0087514657579805,-0.0001059524797717,0.0142242589717597,0.0344933888274236,-0.0006798292509065,0.0713819899431323,0.0521723172870859,-0.003468039675632,0.1118644238217368,0.0632833310535052,-0.0017854505073342,0.1371346416948118,0.0722308440751817,0.0013297235577923,0.1573959677935651,0.0218782990194386,-0.0003589724335227,0.0105983845515834,0.050294454431839,-0.0010188005151703,0.059678041981051,0.067074679379537,-0.0051942877085651,0.0901381185016712,0.0758625831408206,-0.0073810145185614,0.1060902499976727,0.0854121283095954,-0.0097572648211415,0.1234249330477781,0,0
0.0,0.0,0.0,-0.0284876593652499,0.0200782218219654,0.0143443105586307,-0.0434471885297379,0.0371380026333161,0.0596464472586067,-0.044835812580078,0.050903630614119,0.0930910525510764,-0.0432100778661534,0.0629147193333623,0.1214468222500645,-0.0196673744446786,0.0004430431156371,0.0220740957083179,1.867052099164731e-18,3.0814879110195774e-33,0.0933068324829141,0.0129977546907264,0.0055163161095329,0.1338777159101531,0.0202787973823091,0.0086064259030883,0.1566045720469803,0.0267007149750459,0.0113319171339608,0.1766497460689871,-0.004765125472278,0.0005053175872207,0.0179582759524463,0.0183076569665382,1.1249141843799241e-18,0.0822014184383842,0.0361088083884854,0.0061364374374991,0.126322166112017,0.046080402264413,0.0144457117941614,0.1507685047781659,0.0539353679794146,0.0236072444537024,0.1698815619323482,0.0087514869410045,-0.0001059494741715,0.0142242842012801,0.0344934630807118,-0.0006798307501814,0.0713820905303549,0.0528727917231992,-0.0020522276730156,0.1116247177300422,0.0643760017871292,0.0011894175192653,0.1365654743681946,0.073582293503743,0.005895271735527,0.156399403259664,0.0218783506846542,-0.0003589628749925,0.0105984042593214,0.0502945579474945,-0.0010187968183173,0.0596781133703273,0.0678245603157306,-0.0028802033592652,0.089944670977342,0.0770051288067431,-0.003855033626302,0.1057954517563785,0.0869813728310852,-0.004914350641484,0.1230200092312345,0,0
0.0,0.0,0.0,-0.0284880785647807,0.0200782348995977,0.0143446089165019,-0.042774889063202,0.0376169931188969,0.0596821892131209,-0.0437861114789683,0.0516552119806889,0.0930275953913137,-0.0420416010672655,0.063866058574864,0.1212914237245299,-0.0196676213180136,0.0004430310805185,0.022074322499366,-6.0064806212828905e-18,-3.0814879110195774e-33,0.0933078734152918,0.0136781003815582,0.0067699202549137,0.1334636815548596,0.021340256991434,0.0105622720184216,0.1559580256167046,0.0280983191128104,0.0139071429123657,0.1757981191188981,-0.0047651866313673,0.0005053159290153,0.0179584753328602,0.0183078795640879,1.8324340168184543e-18,0.0822022717977623,0.0367867331574403,0.0075052408227826,0.125830586320576,0.0470630329205994,0.0169134945232025,0.1497471439137886,0.0550967078427868,0.0271011849281436,0.1682573679597494,0.0087515982261114,-0.0001059429129798,0.0142244481415102,0.0344938809415914,-0.0006798287504493,0.0713827645259784,0.0534613516149811,-0.0003990195714367,0.1113745755727414,0.0652587484725645,0.0045504994309672,0.1358942201540127,0.0746221578379224,0.0109549560179553,0.1551713347718458,0.0218786242952232,-0.000358947631819,0.0105985401678703,0.0502951496412479,-0.0010187930494445,0.0596785953812653,0.0682499236341436,-0.0004081731525472,0.0897469319872708,0.0776529418877303,-8.838541734126478e-05,0.105493906948482,0.0878709178554863,0.0002591160917959,0.1226056589586038,0,0
0.0,0.0,0.0,-0.0284880785647807,0.0200782348995977,0.0143446089165019,-0.0424548223717151,0.0378395634877114,0.0596952656328216,-0.0432820221031451,0.0520036909978817,0.0929924601326166,-0.041469695098225,0.0643072890127692,0.1212117597937631,-0.0196676213180136,0.0004430310805185,0.022074322499366,-6.0064806212828905e-18,-3.0814879110195774e-33,0.0933078734152918,0.0145151860262624,0.0085753634414111,0.1328196822424138,0.022646261606469,0.0133790782443234,0.1549532745011208,0.0298179117753035,0.0176159766968213,0.1744751871959075,-0.0047651866313673,0.0005053159290153,0.0179584753328602,0.0183078795640879,1.8324340168184543e-18,0.0822022717977623,0.0370494869832228,0.0082959613682501,0.1255745531061131,0.0474315829664633,0.018267041567655,0.1492158152855651,0.0555175971117839,0.0289536854152413,0.1674193716927387,0.0087515982261114,-0.0001059429129798,0.0142244481415102,0.0344938809415914,-0.0006798287504493,0.0713827645259784,0.0535889787150038,8.526964581534433e-05,0.1113074587595283,0.0654400882315376,0.0055373060104364,0.135694271913694,0.0748193975549303,0.0124394979039823,0.1547910374830194,0.0218786242952232,-0.000358947631819,0.0105985401678703,0.0502951496412479,-0.0010187930494445,0.0596785953812653,0.0684238916468532,0.0009643379690892,0.0895829264403746,0.0779180227314087,0.0020029155616563,0.1052440074787004,0.0882350050797357,0.0031315068728385,0.1222624165742191,0,0
0.0,0.0,0.0,-0.0284879006572951,0.020078211451044,0.0143445579406191,-0.0414557637750143,0.0384631338246622,0.059742745381631,-0.0417078242446208,0.0529700276932071,0.0929010758141061,-0.0396756730905714,0.0655238424793934,0.1209946487657862,-0.0196675479538875,0.0004430223587302,0.0220742453968313,5.421010862427522e-20,3.009265538105056e-36,0.0933074390658949,0.0152212776789965,0.0112637168850681,0.1318669565969474,0.0237478885658337,0.0175733862207469,0.1534670983931207,0.0312684016688951,0.0231385402833198,0.1725185030407347,-0.0047651693852435,0.0005053135969353,0.0179584004382761,0.0183078062183732,8.765664716003688e-19,0.0822019195333614,0.0374866575893954,0.0124622627451053,0.12436913429838,0.0478857735943512,0.0251254502746669,0.1466764470631018,0.0558304461095375,0.0380806534023277,0.1634096031497972,0.0087515624053205,-0.0001059382043207,0.0142243781411636,0.0344937287590971,-0.0006798283155684,0.0713824776615175,0.0538850876459421,0.0033569501176007,0.1109660326879798,0.065734817875309,0.0116451472120707,0.1345409216458154,0.0749535525340243,0.0211704439678752,0.1525570087645752,0.02187853910287,-0.0003589356242321,0.0105984739560973,0.0502949489332171,-0.0010187992163226,0.0596783752460161,0.0687441219560123,0.0053464845337162,0.0887637680792535,0.0784060625545463,0.0086800218528005,0.103995958990476,0.0889053972808287,0.0123024769068577,0.120548316673151,0,0
0.0,0.0,0.0,-0.0284861067016008,0.0200781544120702,0.0143432259729348,-0.0404101818182621,0.0390835597862246,0.0597668849287331,-0.0400180644170047,0.0539246560106383,0.0927725705692046,-0.0376488805221968,0.0667256982908823,0.1207253645723164,-0.0196664679472213,0.0004430771092423,0.0220732256496541,3.2526065174565133e-19,0.0,0.0933029561048389,0.0156351164997202,0.0130789049084352,0.1311141797450205,0.0243935492775054,0.0204053983105374,0.1522951364882023,0.0321185312143686,0.0268674003225873,0.1709768348829899,-0.0047649033790761,0.0005053209271682,0.0179575319188349,0.0183068323413258,5.698381184105129e-20,0.0821982406844581,0.0373428453456384,0.0145930616624209,0.123739274533377,0.0475434989016381,0.0285128970730673,0.1453774896381439,0.0552589248303702,0.042470992696675,0.1613941949904883,0.0087510828000833,-0.0001059707341634,0.014223669263495,0.034491926618256,-0.0006798313763013,0.0713795934541221,0.0538037737264518,0.0059042994545678,0.1106569846447559,0.0654600958268595,0.0159960597355233,0.133615574566176,0.0744274562766741,0.0270354862083763,0.1508770722444049,0.0218773399557522,-0.0003590100374909,0.0105979065825631,0.050292369939268,-0.0010188147958582,0.059676332000727,0.0686348178642017,0.0088364543991683,0.0878397538557517,0.0782408718651974,0.0139977154309647,0.1025891074969413,0.0886794730111158,0.0196063044486235,0.1186167784692325,0,0
0.0,0.0,0.0,-0.0284861067016008,0.0200781544120702,0.0143432259729348,-0.0398201386001911,0.0395160542592535,0.0597349206395866,-0.0390384953807317,0.0546038820913678,0.0926215954153076,-0.0364213551862945,0.0675959444132098,0.1204639308889139,-0.0196664679472213,0.0004430771092423,0.0220732256496541,3.2526065174565133e-19,0.0,0.0933029561048389,0.0158263021955326,0.0139328116235031,0.1307276463755528,0.0246763251111505,0.0218685343775112,0.1516494637278536,0.0324732532879336,0.0289412159416382,0.1700783364687051,-0.0047649033790761,0.0005053209271682,0.0179575319188349,0.0183068323413258,5.698381184105129e-20,0.0821982406844581,0.0372479170763451,0.0158618460864758,0.1233153818771781,0.0473259621828807,0.0305047088519185,0.1445296689070952,0.0549033039049335,0.0450270557391666,0.1601044954751557,0.0087510828000833,-0.0001059707341634,0.014223669263495,0.034491926618256,-0.0006798313763013,0.0713795934541221,0.0533944454169537,0.0087159599557272,0.1102823091953562,0.0646235710074117,0.0207344099617177,0.1325145350020076,0.0731405307586859,0.0333538021254234,0.1488990651439863,0.0218773399557522,-0.0003590100374909,0.0105979065825631,0.050292369939268,-0.0010188147958582,0.059676332000727,0.068511190765639,0.0110903325823213,0.0870294066925725,0.078052495383431,0.0174319657318987,0.1013543800030555,0.0884207371848042,0.0243232273361861,0.1169208895235899,0,0
0.0,0.0,0.0,-0.0284874646929699,0.0200781870269247,0.0143443555655237,-0.0391385436207449,0.0400955035413775,0.0596534310429405,-0.0377824913448739,0.055515893207184,0.0923690480031097,-0.0345928060735405,0.068771536133059,0.1200287231518956,-0.0196673265352259,0.0004430125389016,0.022074037152188,1.8215678944512308e-18,-3.8518598887744726e-34,0.0933064088161509,0.0160858747076732,0.0146254229719999,0.130356273313756,0.0250044941654569,0.0235194154568436,0.1508604962144351,0.0328149565271699,0.0317535774966006,0.1687956827486559,-0.0047651099289018,0.0005053099069359,0.0179582076561634,0.0183076008288867,-1.4247939054538753e-18,0.0822010465354803,0.0368449024971665,0.0179107268863827,0.1226576440033297,0.0465686798640487,0.033744231659059,0.1431721194012177,0.0537896051595934,0.0492016345588598,0.1580000392928672,0.0087514653075412,-0.0001059370780423,0.014224199332498,0.0344933457201535,-0.0006798334323553,0.0713817763624713,0.0528211203941359,0.0116149300190844,0.1097494511706233,0.0635426143669143,0.0253108958077832,0.1312515850458897,0.0715818896690338,0.0391757372930644,0.1468535694328797,0.0218782948375705,-0.0003589288935565,0.0105983077788005,0.0502943949598194,-0.0010188022071684,0.0596778591436479,0.0678996344520112,0.0135958075101127,0.0861976956612676,0.0770600215952133,0.0216804919365564,0.0998800335457487,0.0869695648807212,0.0307607255094913,0.1146002261285066,0,0
